"","work_year","experience_level","employment_type","salary_in_usd","employee_residence","remote_ratio","company_location","company_size","discipline","role","leadership","standardized_year","standardized_remote_ratio"
"510",2022,"1","FT",157000,"US",100,"US","3","Data Science","Research","0",0.859268643215378,0.714272939627956
"511",2022,"0","FT",150000,"AU",100,"AU","1","Artificial Intelligence","Engineering","0",0.859268643215378,0.714272939627956
"512",2022,"1","FT",70912,"CA",50,"CA","3","Data Science","Analyst","0",0.859268643215378,-0.513952766757793
"513",2022,"0","FT",65000,"US",100,"US","1","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"514",2022,"2","FT",71444,"IE",100,"IE","1","Machine Learning","Engineering","0",0.859268643215378,0.714272939627956
"515",2022,"0","FT",20000,"PK",0,"PK","2","Data Science","Engineering","0",0.859268643215378,-1.74217847314354
"516",2022,"1","FT",48000,"RU",100,"US","1","Data Science","Research","0",0.859268643215378,0.714272939627956
"517",2022,"2","FT",152500,"US",100,"US","2","Data Science","Research","1",0.859268643215378,0.714272939627956
"518",2022,"1","FT",68147,"FR",100,"FR","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"519",2022,"1","FT",122346,"CH",0,"CH","3","Data Science","Research","0",0.859268643215378,-1.74217847314354
"520",2022,"2","FT",380000,"US",100,"US","3","Data Science","Research","0",0.859268643215378,0.714272939627956
"521",2022,"1","FT",69336,"CA",100,"CA","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"522",2022,"0","FT",10000,"PT",100,"LU","2","Artificial Intelligence","Engineering","0",0.859268643215378,0.714272939627956
"523",2022,"1","FT",20000,"GR",100,"GR","1","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"524",2022,"2","FT",405000,"US",100,"US","3","Data Science","Analyst","1",0.859268643215378,0.714272939627956
"525",2022,"1","FT",135000,"US",100,"US","3","Data Science","Research","0",0.859268643215378,0.714272939627956
"526",2022,"2","FT",177000,"US",100,"US","3","Data Science","Research","0",0.859268643215378,0.714272939627956
"527",2022,"1","FT",78000,"US",100,"US","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"528",2022,"2","FT",135000,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"529",2022,"2","FT",100000,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"530",2022,"2","FT",90320,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"531",2022,"1","FT",85000,"CA",0,"CA","2","Data Science","Analyst","0",0.859268643215378,-1.74217847314354
"532",2022,"1","FT",75000,"CA",0,"CA","2","Data Science","Analyst","0",0.859268643215378,-1.74217847314354
"533",2022,"2","FT",214000,"US",100,"US","2","Machine Learning","Engineering","0",0.859268643215378,0.714272939627956
"534",2022,"2","FT",192600,"US",100,"US","2","Machine Learning","Engineering","0",0.859268643215378,0.714272939627956
"535",2022,"2","FT",266400,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"536",2022,"2","FT",213120,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"537",2022,"2","FT",112900,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"538",2022,"2","FT",155000,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"539",2022,"1","FT",141300,"US",0,"US","2","Data Science","Research","0",0.859268643215378,-1.74217847314354
"540",2022,"1","FT",102100,"US",0,"US","2","Data Science","Research","0",0.859268643215378,-1.74217847314354
"541",2022,"2","FT",115934,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"542",2022,"2","FT",81666,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"543",2022,"1","FT",206699,"US",0,"US","2","Data Science","Engineering","0",0.859268643215378,-1.74217847314354
"544",2022,"1","FT",99100,"US",0,"US","2","Data Science","Engineering","0",0.859268643215378,-1.74217847314354
"545",2022,"2","FT",130000,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"546",2022,"2","FT",115000,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"547",2022,"2","FT",110500,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"548",2022,"2","FT",130000,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"549",2022,"2","FT",99050,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"550",2022,"2","FT",160000,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"551",2022,"2","FT",205300,"US",0,"US","3","Data Science","Research","0",0.859268643215378,-1.74217847314354
"552",2022,"2","FT",140400,"US",0,"US","3","Data Science","Research","0",0.859268643215378,-1.74217847314354
"553",2022,"2","FT",176000,"US",100,"US","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"554",2022,"2","FT",144000,"US",100,"US","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"555",2022,"2","FT",200100,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"556",2022,"2","FT",160000,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"557",2022,"2","FT",145000,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"558",2022,"2","FT",70500,"US",0,"US","2","Data Science","Engineering","0",0.859268643215378,-1.74217847314354
"559",2022,"2","FT",205300,"US",0,"US","2","Data Science","Research","0",0.859268643215378,-1.74217847314354
"560",2022,"2","FT",140400,"US",0,"US","2","Data Science","Research","0",0.859268643215378,-1.74217847314354
"561",2022,"2","FT",205300,"US",0,"US","2","Data Science","Engineering","0",0.859268643215378,-1.74217847314354
"562",2022,"2","FT",184700,"US",0,"US","2","Data Science","Engineering","0",0.859268643215378,-1.74217847314354
"563",2022,"2","FT",175100,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"564",2022,"2","FT",140250,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"565",2022,"2","FT",116150,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"566",2022,"2","FT",54000,"US",0,"US","2","Data Science","Engineering","0",0.859268643215378,-1.74217847314354
"567",2022,"2","FT",170000,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"568",2022,"1","FT",65438,"GB",0,"GB","2","Data Science","Analyst","0",0.859268643215378,-1.74217847314354
"569",2022,"2","FT",80000,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"570",2022,"2","FT",140000,"US",100,"US","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"571",2022,"2","FT",210000,"US",100,"US","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"572",2022,"2","FT",140000,"US",100,"US","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"573",2022,"2","FT",100000,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"574",2022,"2","FT",69000,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"575",2022,"2","FT",210000,"US",100,"US","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"576",2022,"2","FT",140000,"US",100,"US","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"577",2022,"2","FT",210000,"US",100,"US","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"578",2022,"2","FT",150075,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"579",2022,"2","FT",100000,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"580",2022,"2","FT",25000,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"581",2022,"2","FT",126500,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"582",2022,"2","FT",106260,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"583",2022,"2","FT",220110,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"584",2022,"2","FT",160080,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"585",2022,"2","FT",105000,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"586",2022,"2","FT",110925,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"587",2022,"1","FT",45807,"GB",0,"GB","2","Data Science","Analyst","0",0.859268643215378,-1.74217847314354
"588",2022,"2","FT",140000,"US",100,"US","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"589",2022,"2","FT",99000,"US",0,"US","2","Data Science","Analyst","0",0.859268643215378,-1.74217847314354
"590",2022,"2","FT",60000,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"591",2022,"2","FT",192564,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"592",2022,"2","FT",144854,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"593",2022,"2","FT",230000,"US",100,"US","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"594",2022,"2","FT",150000,"US",100,"US","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"595",2022,"2","FT",150260,"US",100,"US","2","Data Science","Analyst","1",0.859268643215378,0.714272939627956
"596",2022,"2","FT",109280,"US",100,"US","2","Data Science","Analyst","1",0.859268643215378,0.714272939627956
"597",2022,"2","FT",210000,"US",100,"US","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"598",2022,"2","FT",170000,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"599",2022,"1","FT",160000,"US",100,"US","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"600",2022,"1","FT",130000,"US",100,"US","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"601",2022,"0","FT",67000,"CA",0,"CA","2","Data Science","Analyst","0",0.859268643215378,-1.74217847314354
"602",2022,"0","FT",52000,"CA",0,"CA","2","Data Science","Analyst","0",0.859268643215378,-1.74217847314354
"603",2022,"2","FT",154000,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"604",2022,"2","FT",126000,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"605",2022,"2","FT",129000,"US",0,"US","2","Data Science","Analyst","0",0.859268643215378,-1.74217847314354
"606",2022,"2","FT",150000,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"607",2022,"1","FT",200000,"IN",100,"US","3","Data Science","Research","0",0.859268643215378,0.714272939627956
